,Codigo,Memoria Ram,Fecha,Precio,Almacenamiento,Nombre,Modelo,Procesador
84,41554,4GB DDR4 2666MHz (on board) (Máx. 12GB de Memoria RAM) 1 Slot,2021-09-30,479990,256GB M.2 NVMe™ PCIe® 3.0 SSD,Asus X515EA-BQ507T,X515EA-BQ507T,"Intel® Core™ i3-1115G4, 3.0GHz hasta 4.1GHz (6MB Caché)"
85,43061,8 GB de RAM DDR4-3200 MHz (2x4GB)(Máx. 16GB de Memoria RAM) 2 Slot ,2021-09-30,479990,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,HP 14-dy0501la,14-dy0501la,"Intel® Core™ i3-1125G4, hasta 3,70GHz (8MB caché)"
86,43016,12GB (4GB On Board + 1 Slot)(Máx. 12GB de Memoria RAM) 1 Slot,2021-09-30,499990,256GB SSD PCI Express,Asus Aspire 3 A314-22-R56E-1,Aspire 3 A314-22-R56E-1,"AMD Ryzen™ 3 3250U, 2.60GHz hasta 3.50GHz (4MB Caché)"
87,39661,8GB DDR4 3200MHz ( 8GBx1),2021-09-30,562590,256GB SSD M.2,Dell Inspiron 3501,Inspiron 3501,"Intel® Core™ i5-1135G7  (8MB Cache, hasta 4.2 GHz)"
88,43264,8GB DDR4 2400MHz  (Máx. 8GB de Memoria RAM) 1 Slot,2021-09-30,562590,SSD N4VMe PCIe de 256GB,Huawei Matebook D 15,Matebook D 15,"Intel® Core™ i3-10110U, 2,10GHz hasta 4,10GHz (4MB Caché)"
89,43263,8GB DDR4 2400 MHz (Máx. 8GB de Memoria RAM) ,2021-09-30,581990,SSD NVMe PCIe de 256GB,Huawei Matebook D 14,Matebook D 14,"Intel® Core™ i3-10110U, 2,10GHz hasta 4,10 GHz (4MB Caché)"
90,42281,8GB RAM DDR4-3200 MHz (integrada)(Máx. GB de Memoria RAM) X Slot,2021-09-30,649990,Unidad de estado sólido M.2 PCIe® NVMe™ de 512 GB,HP Pavilion Aero 13-be0501la,Pavilion Aero 13-be0501la,"AMD Ryzen™ 5 5600U, 2,3 GHz hasta 4,2GHz (16MB Caché L3)"
91,42015,8GB Soldered DDR4-2666Mhz (Máx.16 GB de Memoria RAM) X Slot,2021-09-30,699990,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,Asus ideapad S540-13IML,ideapad S540-13IML,"Intel® Core™ i5-10210U, 1.6GHz hasta 4.2GHz (6M Caché)"
92,42359,8GB DDR4 2400 mhz ,2021-09-30,727490,SSD NVMe PCIe de 512 GB,Huawei Matebook D 14,Matebook D 14,"Intel® Core™ i5-10210U, 1,60GHz hasta 4,20GHz (6MB caché)"
93,43062,16 GB de SDRAM DDR4-3200 (2x8GB)(Máx. 16GB de Memoria RAM) 2 Slot ,2021-09-30,729990,Unidad de estado sólido M.2 PCIe® NVMe™ de 512 GB,HP 15-eh0011la,15-eh0011la,"AMD Ryzen™ 7 4700U, 2,0GHz hasta 4,1GHz (8MB caché L3)"
94,42528,8GB Soldered DDR4-2666Mhz (Máx.16 GB de Memoria RAM) X Slot,2021-09-30,729990,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,Asus ideapad S540-13IML,ideapad S540-13IML,"Intel® Core™ i5-10210U, 1.6GHz hasta 4.2GHz (6M Caché)"
95,41518,8GB DDR4 (4GB DDR4 on board + 4GB DDR4 SO-DIMM) (Máx. 12 GB de Memoria RAM) 1Slot,2021-09-30,749990,512GB M.2 NVMe™ PCIe® 3.0 SSD,Asus X571GT-BQ930T,X571GT-BQ930T,"Intel® Core™ i5-9300H, 2.4GHz hasta 4.1GHz (8MB Caché)"
96,42048,16GB DDR4 SODIMM 2400/2666/3200Mhz (Máx. 32GB de Memoria RAM) 2 Slot,2021-09-30,749990,512GB SSD PCI Express,Acer Nitro 5 AN515-55-56P2-2,Nitro 5 AN515-55-56P2-2,"Intel® Core™ i5-10300H, 2.50GHz hasta 4.50GHz (8M Caché)"
97,38217,8GB DDR4 SDRAM (Máx. 32GB de Memoria RAM) 2 Slot,2021-09-30,756590,"1TB HDD 5400rpm 2.5"" SATA + 128GB SSD",Acer Nitro 5 AN515-54-59UV-7,Nitro 5 AN515-54-59UV-7,"Intel® Core™ i5-9300H, 2.40GHz hasta 4.10GHz (8M caché)"
98,41914,8GB DDR4 2933MHz (Máx. 32GB de Memoria RAM) 2 Slot,2021-09-30,769990,256GB CL35 M.2 SSD,Dell Inspiron ,Inspiron ,"Intel® Core™ i5-10200H, hasta 4.1GHz (8MB Caché)"
99,43186,16GB DDR4 2666 MHz (on board)(Máx.16 GB de Memoria RAM) X Slot,2021-09-30,769990,512GB M.2 NVMe™ PCIe® 3.0 SSD,Asus D433IA-EB934R,D433IA-EB934R,"AMD Ryzen™ 7 4700U, 2.0GHz hasta 4.1GHz (8MB Caché)"
100,41915,"8GB (onboard) LPDDR4x, 4267MHz (Máx. 8GB de Memoria RAM) 1 Slot",2021-09-30,775990,256GB CL35 M.2 SSD,Dell Inspiron 5310,Inspiron 5310,"Intel® Core™ i5-11300H, hasta 4.4GHz (8MB Caché)"
101,43063,"12GB de SDRAM DDR4-3200Mhz (1x4GB, 1x8GB)(Máx. 16GB de Memoria RAM) 2 Slot ",2021-09-30,849990,Unidad de estado sólido M.2 PCIe® NVMe™ de 512 GB,HP 15-ec1029la,15-ec1029la,"AMD Ryzen™ 7 4800H, 2,9 GHz, hasta 4,3GHz (4MB caché L2 )"
102,40890,8 GB,2021-09-30,869990,SSD de 256 GB,Apple Macbook Air,Macbook Air,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
103,41980,8 GB,2021-09-30,869990,SSD de 256 GB,Apple Macbook Air,Macbook Air,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
104,40893,8 GB,2021-09-30,869990,SSD de 256 GB,Apple Macbook Air,Macbook Air,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
105,42186,8GB DDR4 SO-DIMM (Máx. 32GB de Memoria RAM) 2 Slot,2021-09-30,879990,512GB M.2 NVMe™ PCIe® 3.0 SSD,Asus FX506HC-HN042T,FX506HC-HN042T,"Intel® Core™ i5-11400H, 2.7GHz hasta 4.5GHz (12MB Caché)"
106,39665,"8GB,(1x8GB) DDR4,3200MHz ",2021-09-30,892390,512GB SSD CL35 M.2,Dell Inspiron 15 5502,Inspiron 15 5502,"Intel® Core™ i7-1165G7, 2.80GHz hasta 4.7GHz (12MB cache)"
107,39513,8GB de SDRAM DDR4-2933 (incorporada) (8GB Máx. Memoria) + Intel® Optane™ de 16GB,2021-09-30,899990,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB ,HP 13-ba1123la,13-ba1123la,"Intel® Core™ i5-1135G7,  hasta 4.2 GHz (8M Caché)"
108,40482,8GB DDR4 SO-DIMM 2933MHz (Máx. 32GB de Memoria RAM) 2 Slot,2021-09-30,929990,512GB SSD M.2 NVMe™ PCIe® 3.0,Asus ROG Strix G15 G512LI-HN061T,ROG Strix G15 G512LI-HN061T,"Intel® Core™ i5-10300H, 2.5 GHz hasta 4.5GHz (8M Caché)"
109,40025,16GB DDR4 2666MHz ( Máx. RAM soportada 16GB),2021-09-30,969990,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,Lenovo Ideapad s540,Ideapad s540,"Intel Core i7-10510U, desde 1.8GHz hasta 4.9GHz"
110,41910,8GB DDR4-SDRAM 2933 MHz (Máx. 32GB de Memoria RAM) 2 Slot,2021-09-30,999990,"512GB SDD NVMe,PCI Express M.2",Dell G5 5510,G5 5510,"Intel® Core™ i7-10870H, 2.2GHz hasta 5.0GHz (16MB Caché)"
111,40894,8 GB,2021-09-30,1049990,SSD de 512 GB,Apple Macbook Air,Macbook Air,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
112,40892,8 GB,2021-09-30,1049990,SSD de 512 GB,Apple Macbook Air,Macbook Air,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
113,42014,8 GB,2021-09-30,1049990,SSD de 512 GB,Apple Macbook Air,Macbook Air,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
114,37724,"8GB LPDDR4X (on board) + 32GB de memoria Intel® Optane™
(Máx. 8GB de Memoria RAM) 1 Slot",2021-09-30,1099990,512GB SSD M.2 NVMe™ PCIe®,Asus UX435EG-AI094TS,UX435EG-AI094TS,"Intel® Core™ i5-1135G7, 2.4 GHz hasta 4.2GHz (8M Cache)"
115,41903,8GB DDR4 3200Mhz (on board)(Máx. 32GB de Memoria RAM) 1 Slot,2021-09-30,1099990,512GB M.2 NVMe™ PCIe® 3.0 SSD,Asus FX516PC-HN021T,FX516PC-HN021T,"Intel® Core™ i7-11370H, 3.3GHz hasta  4.8GHz (12MB Caché)"
116,41909,16GB DDR4-SDRAM 2933 MHz (Máx. 32GB de Memoria RAM) 2 Slot,2021-09-30,1099990,"512GB SSD NVMe, PCI Express M.2",Dell G5 5510,G5 5510,"Intel® Core™ i7-10870H, 2.2GHz hasta 5.0GHz (16MB Caché)"
117,43074,16GB XPG DDR4 3200MHz (Máx. 64GB de Memoria) 2 Slot,2021-09-30,1163990,"512GB SSD XPG GAMMIX S50 Lite PCIe Gen 4 x4 NVMe PCIe Gen4 M.2 2280 slot x1, PCIe Gen3 M.2 2280 slot x1)",XPG XENIA 14,XENIA 14,"Intel® Core™ i7 1165G7, hasta 4,70 GHz (12MB Caché)"
118,41175,8 GB,2021-09-30,1199990,SSD de 256 GB,Apple Macbook Pro,Macbook Pro,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
119,42282,8 GB,2021-09-30,1199990,SSD de 256 GB,Apple Macbook Pro,Macbook Pro,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
120,42709,16GB LPDDR3 (Máx. 16GB de Memoria RAM) 1 Slot,2021-09-30,1260990,SSD NVMe PCIe de 512 GB,Huawei Matebook X,Matebook X,"Intel® Core™ i5-10210U, 1,60GHz hasta 4,20GHz (6MB Caché)"
121,41852,16GB DDR4-2666Mhz (Máx. 16 GB de Memoria RAM soldada) ,2021-09-30,1309490,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,Lenovo ThinkPad X13,ThinkPad X13,"Intel® Core™ i5-10210U, hasta 4.2GHz (6MB Caché)"
122,42708,16GB LPDDR4x (Máx. 16GB de Memoria RAM) 1 Slot,2021-09-30,1357990,SSD NVMe PCIe de 512 GB,Huawei Mate Xpro,Mate Xpro,"Intel® Core™ i5-1135G7, hasta 4,20GHz (8MB Caché)"
123,41174,8 GB,2021-09-30,1449990,SSD de 512 GB,Apple Macbook Pro,Macbook Pro,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
124,42283,8 GB,2021-09-30,1449990,SSD de 512 GB,Apple Macbook Pro,Macbook Pro,M1 de Apple 8 núcleos con 4 núcleos de rendimiento y 4 de eficiencia
125,40625,"16GB Soldered LPDDR4x-4266
(Memoria soldada al tablero del sistema, sin ranuras)",2021-09-30,1454990,1TB SSD M.2 NVME,Lenovo Yoga 9 14ITL5,Yoga 9 14ITL5,"Intel® Core™ i5 -1135G7 hasta 4,20 GHz."
126,37442,16GB LPDDR4X integrada a 3733 MHz ,2021-09-30,1499990,SSD de 512 GB,Apple Macbook Pro,Macbook Pro,"Intel® Core™ i5 2GHz (Turbo Boost de hasta 3,8 GHz)(6 MB de caché)"
127,42519,16GB DDR4-2666Mhz (Máx. 16GB de Memoria RAM),2021-09-30,1551990,1TB SSD M.2 2280 PCIe 3.0x4 NVMe Opal2,Lenovo ThinkPad X13,ThinkPad X13,"Intel® Core™ i7-10510U, 1,80GHz hasta 4,90GHz (8MB Cache)"
128,41443,"16GB de SDRAM LPDDR4-3733Mhz (incorporada) + 32GB Intel® Optane™ 
(Máx. 16GB de Memoria RAM) 1 Slot",2021-09-30,1599990,Unidad de estado sólido Intel® PCIe® NVMe™ M.2 de 512 GB,HP 14-ea0001la,14-ea0001la,"Intel® Core™ i7-1165G7, hasta 4,7GHz (12M Caché L3)"
129,40626,"16GB LPDDR4x-4266
(memoria RAM integrada, no expansible) ",2021-09-30,1745990,1TB SSD M.2 2280 PCIe 3.0x4 NVMe,Lenovo Yoga Slim 9,Yoga Slim 9,Intel Core i7-1165G7 desde 2.8GHz hasta 4.7GHz
130,42706,16GB LPDDR4x ,2021-09-30,1745990,SSD NVMe PCIe de 1TB,Asus Matebook X Pro,Matebook X Pro,"Intel® Core™ i7-1165G7, 2.80GHz hasta 4.70GHz (12MB Caché)"
131,34826,16GB onboard (Máx. 16GB de Memoria RAM),2021-09-30,1765390,1TB SSD / M.2 2280 NVME TLC,Lenovo Yoga S940-14IIL,Yoga S940-14IIL,"Intel® Core™ i7-1065G7, 1.3GHz hasta 3.90GHz (4M Cache)"
132,37443,16GB  LPDDR4X integrada a 3.733 MHz ,2021-09-30,1899990,1TB SSD,Apple Macbook Pro,Macbook Pro,"Intel® Core™ i5 2GHz (Turbo Boost de hasta 3,8 GHz) (6MB de caché)"
133,41571,16GB LPDDR3-2133Mhz (Máx. 16GB de Memoria RAM) 1 Slot,2021-09-30,1939990,512GB SSD ,Lenovo ThinkPad X1,ThinkPad X1,"Intel® Core™ i7-10510U, 1,8GHz hasta 4,9GHz (8MB Caché)"
134,41076,16GB LPDDR4X 4266MHz (on board) (Máx. 16GB de Memoria RAM) 1 Slot,2021-09-30,2649990,1TB M.2 2230 NVMe™ PCIe® 3.0 SSD,Asus GV301QH-K6291T,GV301QH-K6291T,"AMD Ryzen™ 9 5980HS, 3.1GHz hasta 4.8GHz (26M Caché)"
135,40061,32GB DDR4 2933MHz (on board) (Máx. 32GB de Memoria RAM) X Slot,2021-09-30,2899990,1TB M.2 NVMe™ PCIe® 3.0 SSD,Asus UX582LR-H2021T,UX582LR-H2021T,"Intel® Core™ i9-10980HK, 2.4GHz hasta 5.3GHz (16M Caché)"
136,15059525,8GB,2021-09-30,779990,512GB,"TUF Gaming F15 FX506LH-HN110T Intel Core i5 8GB RAM 512GB SSD NVIDIA GeForce GTX 1650 15.6"" 144Hz",ASUS TUF GAMING F15 FX506LH-HN110T,INTEL CORE I5
137,15080674,8GB,2021-09-30,1199990,256GB,"MacBook Pro 13"" M1 8GB RAM 256GB SSD Space Gray Touch Bar","MACBOOK PRO (13 PULGADAS, MI, 2020)",NO APLICA
138,15358205,4GB,2021-09-30,459990,NO APLICA,"Notebook 348 G7 Intel Core i3 4GB RAM 1TB HDD Gráficos Integrados Intel UHD 14""",NOTEBOOK HP 348 G7,INTEL CORE I3
139,15220659,4GB,2021-09-30,379990,128GB,"Vivobook 14 X412FA-EB1261TS Intel Pentium Gold 4GB RAM 128GB SSD Graficos Intel UHD 610 14""",ASUS VIVOBOOK 14 X412FA-EB1261TS,Procesador no encontrado
140,15359797,4GB,2021-09-30,199990,NO APLICA,"Notebook HP Chromebook AMD A4 4GB RAM 32GB eMMC 11.6"" HD",Modelo no encontrado,AMD A4
141,11235610,8GB,2021-09-30,459990,256GB,"Ideapad 3 Ryzen 5 4500u 8GB RAM 256GB SSD 14""",LENOVO IDEAPAD 3,AMD RYZEN R5
142,15312168,4GB,2021-09-30,199990,32GB,"Chromebook Acer Intel Celeron 4GB RAM 32GB SSD 15.6"" (Teclado y Sistema en Inglés - Configurable al Español)",Modelo no encontrado,INTEL CELERON
143,15539418,8GB,2021-09-30,649990,256GB,"Vivobook S14 D433IA-EB933R AMD Ryzen 5 8GB RAM 256GB SSD 14"" FHD",ASUS VIVOBOOK S14 D433IA-EB933R,AMD RYZEN R5
144,15445492,4GB,2021-09-30,299990,128GB,Notebook Lenovo 14w AMD A6 4GB RAM 128GB SSD FHD.,Modelo no encontrado,AMD A10
145,15224419,16GB,2021-09-30,999990,128GB,"Notebook Pavilion Gaming 15-dk1037la Intel® Core i7 16GB 1TB + 128GB SSD NVIDIA GeForce GTX 1660Ti 15,6""",Modelo no encontrado,INTEL CORE I7
146,15080676,8GB,2021-09-30,1449990,512GB,"MacBook Pro 13"" M1 8GB RAM 512GB SSD Space Gray Touch Bar","MACBOOK PRO (13 PULGADAS, MI, 2020)",NO APLICA
147,15016083,12GB,2021-09-30,799990,512GB,"Notebook Gamer Nitro 5 AN515-55-56P2-1 Intel Core i5 12GB RAM 512 GB SSD NVIDIA GeForce GTX 1650 15.6""",NITRO 5 AN515-55-56P2-1,INTEL CORE I5
148,sku41423821,NO APLICA,2021-09-30,408990,128GB,"Notebook By Toshiba Intel Celeron 4GB RAM 128GB SSD 14"" (Teclado y sistema en Inglés-configurable al español)+Microsoft 365",MICROSOFT 365 PERSONAL,INTEL CELERON
149,15261226,8GB,2021-09-30,799990,512GB,"Pavilion Gaming 15-DK1044LA Intel Core i5 8GB RAM 512GB SSD NVIDIA GTX 1660Ti 15.6"" 60 Hz",HP PAVILION GAMING 15-DK1044LA,INTEL CORE I5
150,15331822,8GB,2021-09-30,729990,512GB,"Notebook Pavilion 15-eh0010la AMD Ryzen R7 8GB RAM 512GB SSD Gráficos integrados AMD Radeon 15.6""",NOTEBOOK HP PAVILION 15-EH0010LA,AMD RYZEN R7
151,15229622,8GB,2021-09-30,849990,256GB,"Notebook HP ENVY 13-ba1123la Intel® Core i5-1135G7 8GB 256GB SSD + 16GB Intel® Optane 13,3""",Modelo no encontrado,INTEL CORE I7
152,15448460,4GB,2021-09-30,199990,NO APLICA,"Notebook AMD A4 4GB RAM 32GB HDD 11.6"" (Teclado y Sistema en Inglés - Configurable al Español)",Modelo no encontrado,AMD A4
153,15003292,8GB,2021-09-30,609990,256GB,Ntbk Dell 3400 I5-1135G7/8Gb/256Gb/14 Fhd/Freedos,Modelo no encontrado,INTEL CORE I5
154,15160163,16GB,2021-09-30,1269990,1TB,"Notebook Gamer Legion 5 AMD Ryzen 5 5600, 16GB RAM, 1TB SSD, 6GB NVIDIA GeForce RTX 3060, 15.6"" FHD",Modelo no encontrado,AMD RYZEN R5
155,15261227,4GB,2021-09-30,499990,256GB,"Pavilion x360 Convertible 14-dy0002la Intel Pentium 4GB RAM 256GB SSD Gráficos Intel UHD 14""",HP PAVILION X360 CONVERTIBLE 14-DY0002LA,INTEL PENTIUM
156,15080679,8GB,2021-09-30,1449990,512GB,"MacBook Pro 13"" M1 8GB RAM 512GB SSD Silver Touch Bar","MACBOOK PRO (13 PULGADAS, MI, 2020)",NO APLICA
157,15302035,4GB,2021-09-30,199990,32GB,"Notebook Intel Celeron 4GB RAM 32GB SSD 11.6"" (Teclado y Sistema en Inglés - Configurable al Español)",Modelo no encontrado,INTEL CELERON
158,15359794,8GB,2021-09-30,749990,256GB,"Notebook Pavilion Gaming 15-ec1026la AMD Ryzen 5 8GB 256GB SSD PCIe 15.6""",Modelo no encontrado,AMD RYZEN R5
159,15238378,8GB,2021-09-30,449990,256GB,"Notebook Intel Core i3 8GB RAM 256GB SSD 15.6"" (Teclado y sistema en Inglés-configurable al español)",Modelo no encontrado,INTEL CORE I3
160,15344669,4GB,2021-09-30,259990,NO APLICA,"Chromebook Intel Celeron 4GB RAM 32GB 14"" (Teclado y sistema en Inglés-Configurable al Español) Pantalla Touch",Modelo no encontrado,INTEL CELERON
161,15204081,4GB,2021-09-30,399990,128GB,"Notebook Intel Core i3 4GB RAM 128GB SSD 14"" (Teclado y Sistema en Inglés - Configurable al Español)",Modelo no encontrado,INTEL CELERON
162,15347974,8GB,2021-09-30,469900,NO APLICA,Notebook HP 348 G7 I3-10110U 1TB 8GB W10H 14,Modelo no encontrado,INTEL CORE I3
163,15344625,4GB,2021-09-30,239990,32GB,"Notebook AMD 4GB RAM 32GB SSD 32GB HDD 11.6"" (Teclado y sistema en Inglés - Configurable al Español)",Modelo no encontrado,AMD
164,110437655,8GB,2021-09-30,739990,Almacenamiento no encontrado,"Notebook Gamer HP Pavilion Intel Core i5, 8gb, W10, 256Gb SSD, Gtx nvidia 1650 4Gb de 15.6"" FHD",Modelo no encontrado,INTEL CORE I5
165,110438005,4GB,2021-09-30,339990,Almacenamiento no encontrado,"Notebook Dell Inspiron 15 3502 / 15,6"" / 4Gb RAM/ 128Gb SSD / HD",Modelo no encontrado,INTEL CELERON
166,15167792,8GB,2021-09-30,799990,512GB,"Notebook 13-BA1124LA Intel Core i7-1165G7 8GB RAM 512 SSD+32GB Intel Optane 13,3""",NOTEBOOK HP ENVY 13-BA1124LA,INTEL CORE I7
167,15244608,12GB,2021-09-30,569990,512GB,"Aspire 5 A515-54-34VM-2 Intel Core i3 12GB RAM 512GB SSD Intel UHD 15.6""",ASPIRE 5 A515-54-34VM-2,INTEL CORE I3
168,14727656,12GB,2021-09-30,679990,256GB,"Notebook Convertible Flex 5 Intel Core I5 12Gb Ram 256Gb Ssd 14"" + lápiz",Modelo no encontrado,INTEL CORE I5
169,15331418,4GB,2021-09-30,319990,NO APLICA,"Laptop X515MA-BR576T Intel Celeron 4GB RAM 500GB HDD Integrada: Graficos Intel UHD 600 15.6""",ASUS LAPTOP X515MA-BR576T,INTEL CELERON
170,15162477,4GB,2021-09-30,389990,128GB,"Notebook 14-CK2091LA Inte Core i3-10110U 4GB RAM 128GB SSD 14""",HP NOTEBOOK 14-CK2091LA,INTEL CORE I3
171,15340933,4GB,2021-09-30,349990,128GB,"Notebook Intel Pentium 4GB RAM 128GB SSD 15.6"" (Teclado y sistema en Inglés-configurable al español)",Modelo no encontrado,INTEL PENTIUM
172,15347726,8GB,2021-09-30,699990,512GB,"Matebook D14 Intel Core i5 8GB RAM 512GB SSD Intel® UHD 620 14""",MATEBOOK D14,INTEL CORE I5
173,15177263,4GB,2021-09-30,429990,128GB,Vivobook 14 X413EA-EB666T Intel Core i3 4GB RAM 128GB SSD Intel UHD 1,ASUS VIVOBOOK 14 X413EA-EB666T,INTEL CORE I3
174,15177143,16GB,2021-09-30,949990,512GB,"ZenBook 13 OLED UX325EA-KG325T Intel Core i7 16GB RAM 512GB SSD Intel Iris Xe 13.3""",ASUS ZENBOOK 13 UX325EA-KG325T,INTEL CORE I7
175,15029516,8GB,2021-09-30,1149990,512GB,MacBook Air M1 8GB RAM 512GB SSD Gold,"MACBOOK AIR (M1, 2020)",NO APLICA
176,15344696,4GB,2021-09-30,189990,NO APLICA,"Notebook Intel 4GB RAM 16GB 11.6"" (Teclado y Sistema en Inglés - Configurable al Español)",Modelo no encontrado,INTEL
177,15028801,8GB,2021-09-30,999990,256GB,MacBook Air M1 8GB RAM 256GB SSD Space Gray,"MACBOOK AIR (M1, 2020)",NO APLICA
178,15029509,8GB,2021-09-30,1149990,512GB,MacBook Air M1 8GB RAM 512GB SSD Space Gray,"MACBOOK AIR (M1, 2020)",NO APLICA
179,14915652,4GB,2021-09-30,299990,NO APLICA,"Notebook Ideapad S145 AMD A4 4GB RAM 500GB 14""",Modelo no encontrado,AMD A4
180,15219714,8GB,2021-09-30,969990,512GB,"TUF Gaming F15 FX506LH-HN155T Intel Core i7 8GB RAM 512GB SSD NVIDIA GeForce GTX 1650 15.6""",ASUS TUF GAMING F15 FX506LH-HN155T,INTEL CORE I7
181,15259719,8GB,2021-09-30,399990,128GB,"Notebook Ideapad 3 AMD Ryzen R3 8GB RAM 128GB SSD Integrated AMD Radeon Graphics 14""",Modelo no encontrado,AMD RYZEN R3
182,15341052,4GB,2021-09-30,389990,128GB,"Notebook Intel Core i3 4GB RAM 128GB SSD 14"" (Teclado y sistema en Inglés-configurable al español)",Modelo no encontrado,INTEL CORE I3
183,15029511,8GB,2021-09-30,1149990,512GB,MacBook Air M1 8GB RAM 512GB SSD Silver,"MACBOOK AIR (M1, 2020)",NO APLICA
184,15238254,4GB,2021-09-30,329990,128GB,"Notebook AMD 4GB RAM 128GB SSD 14"" (Teclado y sistema en Inglés-configurable al español)",Modelo no encontrado,AMD
185,15238452,4GB,2021-09-30,389990,128GB,"Notebook AMD RYZEN 3 4GB RAM 128GB SSD 15.6"" (Teclado y sistema en Inglés-configurable al español)",Modelo no encontrado,AMD
186,15220657,16GB,2021-09-30,1799990,1TB,"ROG Zephyrus G14 GA401QM-K2120T AMD Ryzen 9 16GB RAM 1TB SSD NVIDIA GeForce RTX 3060 14""",ASUS ROG ZEPHYRUS G14 GA401QM-K2120T,AMD RYZEN 9
187,sku35552135,8GB,2021-09-30,899990,512GB,"Notebook 13-BA1124LA Intel Core i7 8GB RAM 512GB SSD + 32GB Intel Optane 13.3"" + Microsoft 365 Personal",NOTEBOOK HP ENVY 13-BA1124LA,NO APLICA
188,15028804,8GB,2021-09-30,999990,256GB,MacBook Air M1 8GB RAM 256GB SSD Silver,"MACBOOK AIR (M1, 2020)",NO APLICA
189,15160402,12GB,2021-09-30,779990,512GB,"Notebook Convertible Flex 5 Intel Core I5 12Gb Ram 512Gb Ssd 15.6"" FHD + lápiz",Modelo no encontrado,INTEL CORE I5
190,15015812,16GB,2021-09-30,899990,512GB,"Notebook Ideapad S540 Intel Core i7 16GB RAM 512Gb SSD 13.3""",NT LENOVO S540-13IML CI7 16 512,INTEL CORE I7
191,15270163,12GB,2021-09-30,949990,512GB,"Inspiron 5502 Intel Core i7 12GB RAM 512GB SSD Intel Iris Xe Graphics 15.6""",DELL INSPIRON 5502,INTEL CORE I7
192,15398709,4GB,2021-09-30,249990,64GB,"Chromebook Intel Celeron 4GB RAM 64GB SSD 14"" (Teclado y sistema en Inglés-configurable al español)",Modelo no encontrado,INTEL CELERON
193,15492920,4GB,2021-09-30,279990,NO APLICA,"Notebook Ideapad 1 AMD 3020E 4GB 64GB 14""",IDEAPAD 1,AMD
194,15402447,4GB,2021-09-30,389990,128GB,"Laptop X515EA-BQ1120TS Intel Pentium 4GB RAM 128GB SSD Integrada: Graficos Intel UHD 15.6""",ASUS LAPTOP X515EA-BQ1120TS,INTEL PENTIUM
195,15080675,8GB,2021-09-30,1199990,256GB,"MacBook Pro 13"" M1 8GB RAM 256GB SSD Silver Touch Bar","MACBOOK PRO (13 PULGADAS, MI, 2020)",NO APLICA
196,15160407,8GB,2021-09-30,799990,512GB,"Notebook ideapad 3i Core i7 8GB RAM 512GB SSD Integrated Intel Iris Xe Graphics 14""",Modelo no encontrado,INTEL CORE I7
197,15303207,8GB,2021-09-30,799990,512GB,"Swift 3 SF314-59-57R9 Intel Core i5 8GB RAM 512GB SSD Iris® Xe Graphics 14""",SWIFT 3 SF314-59-57R9,INTEL CORE I5
198,14550525,16GB,2021-09-30,1399990,512GB,"Notebook Intel Core Intel Core i7-10750H 16GB RAM + 32GB Intel Optane 512GB SSD NVIDIA GeForce GTX 1650 Ti 15.6""",HP ENVY 15-EP0002LA,INTEL CORE I7
199,15199897,4GB,2021-09-30,239990,NO APLICA,"Notebook Intel Celeron 4GB RAM 32GB HDD 11.6"" (Teclado y Sistema en Inglés - Configurable al Español)",Modelo no encontrado,INTEL CELERON
200,12608902,4GB,2021-09-30,569990,256GB,Ntbk Lenovo V14-Iil I5-1035G1/4Gb/Ssd 256/14/W10H,Modelo no encontrado,INTEL CORE I5
201,15331819,8GB,2021-09-30,599990,256GB,"Notebook Pavilion 15-eh0005la AMD Ryzen R3 8GB RAM 256GB SSD Gráficos integrados AMD Radeon 15.6""",NOTEBOOK HP PAVILION 15-EH0005LA,AMD RYZEN R3
202,15028951,8GB,2021-09-30,999990,256GB,MacBook Air M1 8GB RAM 256GB SSD Gold,"MACBOOK AIR (M1, 2020)",NO APLICA
203,11062878,16GB,2021-09-30,1599990,512GB,"MacBook Pro de 13"" Intel Core i5 de cuatro núcleos a 2,0 GHz de décima generación, 512 GB - Space Gray Touch Bar",MACBOOK PRO,INTEL CORE I5
